match_id,date,team1,team2,venue,city,toss_winner,toss_decision,winner,match_type,outcome_result
1462930,2024-12-13,Uganda,Botswana,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Uganda,bat,Uganda,T20,completed
1462931,2024-12-07,Uganda,Rwanda,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Rwanda,field,Uganda,T20,completed
1462932,2024-12-14,Nigeria,Uganda,"Gahanga International Cricket Stadium, Rwanda",Kigali City,Nigeria,bat,Uganda,T20,completed
1463652,2024-12-13,Bahrain,United Arab Emirates,"ICC Academy, Dubai",Dubai,Bahrain,bat,United Arab Emirates,T20,completed
1463653,2024-12-13,Saudi Arabia,Kuwait,"ICC Academy, Dubai",Dubai,Kuwait,field,Kuwait,T20,completed
1463654,2024-12-14,Bahrain,Kuwait,"ICC Academy, Dubai",Dubai,Kuwait,field,Bahrain,T20,completed
1463655,2024-12-14,Oman,Qatar,"ICC Academy, Dubai",Dubai,Qatar,field,Oman,T20,completed
1463656,2024-12-15,United Arab Emirates,Oman,"ICC Academy, Dubai",Dubai,Oman,field,United Arab Emirates,T20,completed
1463657,2024-12-15,Qatar,Saudi Arabia,"ICC Academy, Dubai",Dubai,Saudi Arabia,field,Saudi Arabia,T20,completed
1463658,2024-12-16,Saudi Arabia,Bahrain,"ICC Academy, Dubai",Dubai,Bahrain,field,Bahrain,T20,completed
1463659,2024-12-16,United Arab Emirates,Kuwait,"ICC Academy, Dubai",Dubai,United Arab Emirates,bat,United Arab Emirates,T20,completed
1463660,2024-12-17,Qatar,Kuwait,"ICC Academy, Dubai",Dubai,Kuwait,field,Kuwait,T20,completed
1463661,2024-12-17,Oman,Bahrain,"ICC Academy, Dubai",Dubai,Bahrain,field,Oman,T20,completed
1463662,2024-12-18,Oman,Saudi Arabia,"ICC Academy, Dubai",Dubai,Saudi Arabia,field,Saudi Arabia,T20,completed
1463663,2024-12-18,United Arab Emirates,Qatar,"ICC Academy, Dubai",Dubai,United Arab Emirates,bat,United Arab Emirates,T20,completed
1463664,2024-12-19,Saudi Arabia,United Arab Emirates,"ICC Academy, Dubai",Dubai,United Arab Emirates,field,Saudi Arabia,T20,completed
1463665,2024-12-20,Bahrain,Qatar,"ICC Academy, Dubai",Dubai,Qatar,field,Qatar,T20,completed
1463666,2024-12-20,Oman,Kuwait,"ICC Academy, Dubai",Dubai,Oman,bat,Kuwait,T20,completed
1463667,2024-12-21,United Arab Emirates,Kuwait,Dubai International Cricket Stadium,Dubai,United Arab Emirates,bat,United Arab Emirates,T20,completed
1467705,2025-02-23,Ireland,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,field,Zimbabwe,T20,completed
1470186,2025-02-03,Hungary,Malta,Marsa Sports Club,Marsa,Malta,field,Hungary,T20,completed
1470187,2025-02-03,Malta,Austria,Marsa Sports Club,Marsa,Austria,field,Austria,T20,completed
1470188,2025-02-04,Hungary,Austria,Marsa Sports Club,Marsa,Hungary,bat,Austria,T20,completed
1470189,2025-02-04,Malta,Hungary,Marsa Sports Club,Marsa,Malta,bat,Hungary,T20,completed
1470190,2025-02-05,Malta,Austria,Marsa Sports Club,Marsa,Austria,field,Austria,T20,completed
1470191,2025-02-05,Austria,Hungary,Marsa Sports Club,Marsa,Hungary,field,Hungary,T20,completed
1471822,2025-02-19,Bahrain,Indonesia,Udayana Cricket Ground,Bali,Indonesia,field,Bahrain,T20,completed
1471823,2025-02-20,Indonesia,Bahrain,Udayana Cricket Ground,Bali,Bahrain,field,Bahrain,T20,completed
1471824,2025-02-22,Bahrain,Indonesia,Udayana Cricket Ground,Bali,Indonesia,field,Indonesia,T20,completed
1471825,2025-02-23,Bahrain,Indonesia,Udayana Cricket Ground,Bali,Indonesia,field,Bahrain,T20,completed
1471826,2025-02-24,Indonesia,Bahrain,Udayana Cricket Ground,Bali,Indonesia,bat,Bahrain,T20,completed
1472516,2025-06-15,West Indies,Ireland,"Bready Cricket Club, Magheramason, Bready",Bready,Ireland,field,West Indies,T20,completed
1472520,2025-07-20,West Indies,Australia,"Sabina Park, Kingston, Jamaica",Kingston,Australia,field,Australia,T20,completed
1472521,2025-07-22,West Indies,Australia,"Sabina Park, Kingston, Jamaica",Kingston,Australia,field,Australia,T20,completed
1472522,2025-07-25,West Indies,Australia,"Warner Park, Basseterre, St Kitts",Basseterre,Australia,field,Australia,T20,completed
1472523,2025-07-26,West Indies,Australia,"Warner Park, Basseterre, St Kitts",Basseterre,Australia,field,Australia,T20,completed
1472524,2025-07-28,West Indies,Australia,"Warner Park, Basseterre, St Kitts",Basseterre,Australia,field,Australia,T20,completed
1472525,2025-07-31,Pakistan,West Indies,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,West Indies,field,Pakistan,T20,completed
1472526,2025-08-02,Pakistan,West Indies,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,Pakistan,bat,West Indies,T20,completed
1472527,2025-08-03,Pakistan,West Indies,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",Lauderhill,Pakistan,bat,Pakistan,T20,completed
1473145,2025-02-20,Oman,United States of America,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United States of America,field,United States of America,T20,completed
1473146,2025-02-21,Oman,United States of America,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,United States of America,field,United States of America,T20,completed
1473147,2025-02-23,Oman,United States of America,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,Oman,bat,United States of America,T20,completed
1474260,2025-02-28,Bahrain,Singapore,Singapore National Cricket Ground,Singapore,Singapore,field,Bahrain,T20,completed
1474261,2025-03-01,Singapore,Bahrain,Singapore National Cricket Ground,Singapore,Singapore,bat,Bahrain,T20,completed
1474262,2025-03-02,Singapore,Bahrain,Singapore National Cricket Ground,Singapore,Singapore,bat,Bahrain,T20,completed
1475525,2025-03-10,Malaysia,Bahrain,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Bahrain,field,Bahrain,T20,completed
1475526,2025-03-11,Hong Kong,Bahrain,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Hong Kong,bat,Bahrain,T20,completed
1475527,2025-03-12,Hong Kong,Malaysia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Hong Kong,bat,Hong Kong,T20,completed
1475528,2025-03-13,Bahrain,Malaysia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,field,Bahrain,T20,completed
1475530,2025-03-15,Malaysia,Hong Kong,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,bat,Hong Kong,T20,completed
1475531,2025-03-17,Hong Kong,Bahrain,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Hong Kong,bat,Bahrain,T20,completed
1476795,2025-03-19,Canada,Namibia,"Namibia Cricket Ground, Windhoek",Windhoek,Namibia,field,Namibia,T20,completed
1476797,2025-03-22,Canada,Namibia,"Namibia Cricket Ground, Windhoek",Windhoek,Canada,bat,Namibia,T20,completed
1476798,2025-03-23,Canada,Namibia,"Namibia Cricket Ground, Windhoek",Windhoek,Namibia,field,Namibia,T20,completed
1477609,2026-01-27,West Indies,South Africa,"Boland Park, Paarl",Paarl,South Africa,field,South Africa,T20,completed
1477610,2026-01-29,West Indies,South Africa,"SuperSport Park, Centurion",Centurion,South Africa,field,South Africa,T20,completed
1477611,2026-01-31,West Indies,South Africa,"The Wanderers Stadium, Johannesburg",Johannesburg,South Africa,field,West Indies,T20,completed
1478228,2025-04-07,Norway,Portugal,Santarem Cricket Ground,Albergaria,Portugal,field,Norway,T20,completed
1478229,2025-04-08,Norway,Portugal,Santarem Cricket Ground,Albergaria,Norway,bat,Portugal,T20,completed
1478230,2025-04-09,Portugal,Norway,Santarem Cricket Ground,Albergaria,Portugal,bat,Portugal,T20,completed
1478865,2025-07-14,Zimbabwe,South Africa,Harare Sports Club,Harare,South Africa,field,South Africa,T20,completed
1478866,2025-07-16,New Zealand,South Africa,Harare Sports Club,Harare,South Africa,field,New Zealand,T20,completed
1478867,2025-07-18,Zimbabwe,New Zealand,Harare Sports Club,Harare,New Zealand,field,New Zealand,T20,completed
1478868,2025-07-20,Zimbabwe,South Africa,Harare Sports Club,Harare,South Africa,field,South Africa,T20,completed
1478869,2025-07-22,South Africa,New Zealand,Harare Sports Club,Harare,New Zealand,field,New Zealand,T20,completed
1478870,2025-07-24,New Zealand,Zimbabwe,Harare Sports Club,Harare,New Zealand,bat,New Zealand,T20,completed
1478871,2025-07-26,New Zealand,South Africa,Harare Sports Club,Harare,South Africa,field,New Zealand,T20,completed
1478898,2025-08-10,Australia,South Africa,"Marrara Stadium, Darwin",Darwin,South Africa,field,Australia,T20,completed
1478899,2025-08-12,South Africa,Australia,"Marrara Stadium, Darwin",Darwin,Australia,field,South Africa,T20,completed
1478900,2025-08-16,South Africa,Australia,"Cazaly's Stadium, Cairns",Cairns,Australia,field,Australia,T20,completed
1478908,2025-10-31,India,Australia,Melbourne Cricket Ground,Melbourne,Australia,field,Australia,T20,completed
1478909,2025-11-02,Australia,India,"Bellerive Oval, Hobart",Hobart,India,field,India,T20,completed
1478910,2025-11-06,India,Australia,Carrara Oval,Carrara,Australia,field,India,T20,completed
1479320,2025-04-09,Qatar,Nepal,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,Nepal,field,Nepal,T20,completed
1479321,2025-04-09,Hong Kong,Kuwait,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,Kuwait,field,Kuwait,T20,completed
1479322,2025-04-10,Kuwait,Nepal,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,Nepal,field,Nepal,T20,completed
1479323,2025-04-10,Hong Kong,Qatar,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,Qatar,field,Hong Kong,T20,completed
1479324,2025-04-12,Qatar,Kuwait,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,Kuwait,field,Kuwait,T20,completed
1479326,2025-04-13,Hong Kong,Qatar,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,Qatar,field,Hong Kong,T20,completed
1479327,2025-04-13,Kuwait,Nepal,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,Nepal,field,Kuwait,T20,completed
1479576,2025-12-09,India,South Africa,"Barabati Stadium, Cuttack",Cuttack,South Africa,field,India,T20,completed
1479577,2025-12-11,South Africa,India,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",New Chandigarh,India,field,South Africa,T20,completed
1479578,2025-12-14,South Africa,India,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,field,India,T20,completed
1479580,2025-12-19,India,South Africa,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,South Africa,field,India,T20,completed
1481295,2025-04-17,Mexico,Costa Rica,"Clayton Panama, Panama City",Panama City,Costa Rica,field,Mexico,T20,completed
1481296,2025-04-17,Panama,Turks and Caicos Island,"Clayton Panama, Panama City",Panama City,Panama,bat,Panama,T20,completed
1481297,2025-04-18,Costa Rica,Panama,"Clayton Panama, Panama City",Panama City,Costa Rica,bat,Panama,T20,completed
1481298,2025-04-18,Turks and Caicos Island,Mexico,"Clayton Panama, Panama City",Panama City,Turks and Caicos Island,bat,Mexico,T20,completed
1481299,2025-04-19,Costa Rica,Turks and Caicos Island,"Clayton Panama, Panama City",Panama City,Costa Rica,bat,Turks and Caicos Island,T20,completed
1481300,2025-04-19,Panama,Mexico,"Clayton Panama, Panama City",Panama City,Panama,bat,Panama,T20,completed
1481301,2025-04-20,Turks and Caicos Island,Costa Rica,"Clayton Panama, Panama City",Panama City,Turks and Caicos Island,bat,Costa Rica,T20,completed
1481303,2025-04-19,United States of America,Cayman Islands,"Jimmy Powell Oval, Cayman Islands",George Town,United States of America,bat,United States of America,T20,completed
1481304,2025-04-19,Bermuda,Canada,"Jimmy Powell Oval, Cayman Islands",George Town,Bermuda,bat,Canada,T20,completed
1481305,2025-04-20,United States of America,Bahamas,"Jimmy Powell Oval, Cayman Islands",George Town,United States of America,bat,United States of America,T20,completed
1481306,2025-04-20,Bermuda,Cayman Islands,"Jimmy Powell Oval, Cayman Islands",George Town,Bermuda,bat,Bermuda,T20,completed
1481307,2025-04-21,Bahamas,Canada,"Jimmy Powell Oval, Cayman Islands",George Town,Bahamas,bat,Canada,T20,completed
1481308,2025-04-21,Bermuda,United States of America,"Jimmy Powell Oval, Cayman Islands",George Town,Bermuda,bat,United States of America,T20,completed
1481309,2025-04-23,Canada,Cayman Islands,"Jimmy Powell Oval, Cayman Islands",George Town,Cayman Islands,field,Canada,T20,completed
1481310,2025-04-23,Bahamas,Bermuda,"Jimmy Powell Oval, Cayman Islands",George Town,Bahamas,bat,Bermuda,T20,completed
1481311,2025-04-24,Cayman Islands,Bahamas,"Jimmy Powell Oval, Cayman Islands",George Town,Cayman Islands,bat,Cayman Islands,T20,completed
1481312,2025-04-24,Canada,United States of America,"Jimmy Powell Oval, Cayman Islands",George Town,Canada,bat,Canada,T20,completed
1481313,2025-04-26,Cayman Islands,Canada,"Jimmy Powell Oval, Cayman Islands",George Town,Cayman Islands,bat,Canada,T20,completed
1481314,2025-04-26,Bermuda,United States of America,"Jimmy Powell Oval, Cayman Islands",George Town,Bermuda,bat,United States of America,T20,completed
1481315,2025-04-27,Canada,United States of America,"Jimmy Powell Oval, Cayman Islands",George Town,Canada,bat,United States of America,T20,completed
1482088,2025-04-24,Saudi Arabia,Thailand,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Saudi Arabia,bat,Saudi Arabia,T20,completed
1482089,2025-04-24,Malaysia,Singapore,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,bat,Malaysia,T20,completed
1482090,2025-04-25,Thailand,Malaysia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,field,Malaysia,T20,completed
1482091,2025-04-25,Saudi Arabia,Singapore,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Saudi Arabia,bat,Saudi Arabia,T20,completed
1482092,2025-04-26,Saudi Arabia,Malaysia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Saudi Arabia,bat,Malaysia,T20,completed
1482093,2025-04-26,Singapore,Thailand,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Singapore,bat,Singapore,T20,completed
1482094,2025-04-28,Saudi Arabia,Thailand,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Thailand,field,Saudi Arabia,T20,completed
1482096,2025-04-29,Malaysia,Thailand,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Thailand,field,Malaysia,T20,completed
1482097,2025-04-29,Singapore,Saudi Arabia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Singapore,bat,Saudi Arabia,T20,completed
1482098,2025-04-30,Malaysia,Saudi Arabia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Saudi Arabia,field,Saudi Arabia,T20,completed
1482100,2025-05-02,Singapore,Thailand,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Singapore,bat,Singapore,T20,completed
1482101,2025-05-02,Malaysia,Saudi Arabia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,bat,Malaysia,T20,completed
1482819,2025-05-07,Thailand,Cook Islands,Sano International Cricket Ground,Sano,Thailand,bat,Cook Islands,T20,completed
1482820,2025-05-08,Japan,Thailand,Sano International Cricket Ground,Sano,Japan,bat,Japan,T20,completed
1482821,2025-05-09,Cook Islands,Thailand,Sano International Cricket Ground,Sano,Thailand,field,Thailand,T20,completed
1482822,2025-05-09,Japan,Cook Islands,Sano International Cricket Ground,Sano,Cook Islands,field,Japan,T20,completed
1482825,2025-05-11,Japan,Thailand,Sano International Cricket Ground,Sano,Japan,bat,Thailand,T20,completed
1482826,2025-05-13,Cook Islands,Japan,Sano International Cricket Ground,Sano,Cook Islands,bat,Japan,T20,completed
1482827,2025-05-14,Japan,Cook Islands,Sano International Cricket Ground,Sano,Cook Islands,field,Japan,T20,completed
1482828,2025-05-06,Malta,Estonia,Marsa Sports Club,Marsa,Estonia,field,Malta,T20,completed
1482829,2025-05-06,Malta,Estonia,Marsa Sports Club,Marsa,Estonia,field,Estonia,T20,completed
1482830,2025-05-07,Malta,Estonia,Marsa Sports Club,Marsa,Estonia,field,Malta,T20,completed
1483731,2025-06-08,Czech Republic,Austria,"Scott Page Field, Vinor",Prague,Austria,field,Austria,T20,completed
1483732,2025-06-08,Norway,Czech Republic,"Scott Page Field, Vinor",Prague,Norway,bat,Norway,T20,completed
1483733,2025-06-09,Norway,Austria,"Scott Page Field, Vinor",Prague,Norway,bat,Norway,T20,completed
1483734,2025-06-09,Austria,Czech Republic,"Scott Page Field, Vinor",Prague,Austria,bat,Austria,T20,completed
1483735,2025-06-10,Norway,Czech Republic,"Scott Page Field, Vinor",Prague,Czech Republic,field,Norway,T20,completed
1483736,2025-06-10,Norway,Austria,"Scott Page Field, Vinor",Prague,Norway,bat,Austria,T20,completed
1483785,2025-05-28,Pakistan,Bangladesh,"Gaddafi Stadium, Lahore",Lahore,Pakistan,bat,Pakistan,T20,completed
1483786,2025-05-30,Pakistan,Bangladesh,"Gaddafi Stadium, Lahore",Lahore,Pakistan,bat,Pakistan,T20,completed
1483787,2025-06-01,Bangladesh,Pakistan,"Gaddafi Stadium, Lahore",Lahore,Pakistan,field,Pakistan,T20,completed
1483788,2025-05-30,Austria,Switzerland,"Velden Cricket Ground, Latschach",Latschach,Austria,bat,Austria,T20,completed
1483789,2025-05-31,Austria,Switzerland,"Velden Cricket Ground, Latschach",Latschach,Switzerland,field,Austria,T20,completed
1484051,2025-05-17,Bangladesh,United Arab Emirates,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,field,Bangladesh,T20,completed
1484052,2025-05-19,Bangladesh,United Arab Emirates,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,field,United Arab Emirates,T20,completed
1485343,2025-05-30,Belgium,Portugal,"Stars Arena Hofstade, Zemst",Zemst,Belgium,bat,Portugal,T20,completed
1485344,2025-05-31,Belgium,Portugal,"Stars Arena Hofstade, Zemst",Zemst,Belgium,bat,Portugal,T20,completed
1485345,2025-05-30,Malta,Portugal,"Stars Arena Hofstade, Zemst",Zemst,Portugal,field,Portugal,T20,completed
1485346,2025-05-30,Malta,Belgium,"Stars Arena Hofstade, Zemst",Zemst,Malta,bat,Belgium,T20,completed
1485347,2025-05-31,Malta,Portugal,"Stars Arena Hofstade, Zemst",Zemst,Malta,bat,Portugal,T20,completed
1485348,2025-05-31,Belgium,Malta,"Stars Arena Hofstade, Zemst",Zemst,Malta,field,Belgium,T20,completed
1485508,2025-07-10,Bangladesh,Sri Lanka,Pallekele International Cricket Stadium,Kandy,Sri Lanka,field,Sri Lanka,T20,completed
1485509,2025-07-13,Bangladesh,Sri Lanka,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,field,Bangladesh,T20,completed
1485510,2025-07-16,Sri Lanka,Bangladesh,"R Premadasa Stadium, Colombo",Colombo,Sri Lanka,bat,Bangladesh,T20,completed
1485938,2025-06-15,Scotland,Netherlands,"Titwood, Glasgow",Glasgow,Netherlands,field,Scotland,T20,completed
1485940,2025-06-17,Scotland,Nepal,"Titwood, Glasgow",Glasgow,Nepal,field,Nepal,T20,completed
1485941,2025-06-19,Netherlands,Nepal,"Titwood, Glasgow",Glasgow,Nepal,field,Nepal,T20,completed
1485942,2025-06-18,Netherlands,Scotland,"Titwood, Glasgow",Glasgow,Scotland,field,Netherlands,T20,completed
1485943,2025-06-20,Scotland,Nepal,"Titwood, Glasgow",Glasgow,Scotland,bat,Scotland,T20,completed
1486224,2025-06-01,Belgium,Portugal,"Stars Arena Hofstade, Zemst",Zemst,Portugal,field,Belgium,T20,completed
1486225,2025-05-17,Austria,Slovenia,"Velden Cricket Ground, Latschach",Latschach,Slovenia,field,Austria,T20,completed
1486227,2025-05-18,Slovenia,Austria,"Ballpark Ground, Graz",Graz,Slovenia,bat,Austria,T20,completed
1486228,2025-05-18,Austria,Slovenia,"Ballpark Ground, Graz",Graz,Austria,bat,Austria,T20,completed
1486582,2025-05-21,Bangladesh,United Arab Emirates,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,field,United Arab Emirates,T20,completed
1486784,2025-05-31,Austria,Switzerland,"Velden Cricket Ground, Latschach",Latschach,Austria,bat,Switzerland,T20,completed
1486785,2025-06-01,Austria,Switzerland,"Velden Cricket Ground, Latschach",Latschach,Austria,bat,Austria,T20,completed
1486786,2025-06-21,Hungary,Slovenia,"GB Oval, Szodliget",Szodliget,Hungary,bat,Hungary,T20,completed
1486787,2025-06-21,Hungary,Slovenia,"GB Oval, Szodliget",Szodliget,Hungary,bat,Hungary,T20,completed
1486788,2025-06-22,Slovenia,Hungary,"GB Oval, Szodliget",Szodliget,Slovenia,bat,Hungary,T20,completed
1486790,2025-06-07,Slovenia,Serbia,Lisicji Jarak Cricket Ground,Belgrade,Slovenia,bat,Serbia,T20,completed
1486791,2025-06-08,Serbia,Slovenia,Lisicji Jarak Cricket Ground,Belgrade,Slovenia,field,Serbia,T20,completed
1487631,2025-06-21,Switzerland,Luxembourg,Pierre Werner Cricket Ground,Walferdange,Luxembourg,field,Switzerland,T20,completed
1487632,2025-06-21,Switzerland,Luxembourg,Pierre Werner Cricket Ground,Walferdange,Switzerland,bat,Switzerland,T20,completed
1487633,2025-06-22,Switzerland,Luxembourg,Pierre Werner Cricket Ground,Walferdange,Switzerland,bat,Luxembourg,T20,completed
1487813,2025-06-06,Jersey,Guernsey,"Grainville, St Saviour",St Saviour,Guernsey,field,Guernsey,T20,completed
1487814,2025-06-07,Guernsey,Jersey,"Grainville, St Saviour",St Saviour,Jersey,field,Jersey,T20,completed
1487815,2025-06-07,Jersey,Guernsey,"Grainville, St Saviour",St Saviour,Jersey,bat,Jersey,T20,completed
